0.33486196394881323,0.12781485331101725
0.4751379653902955,0.17543003777003782
0.42708149320595534,0.15826772896826322
0.3450653966549134,0.13212925117102362
0.33375258795514445,0.12524657785598814
0.6204803527391695,0.19555863121862144
0.6719356137958324,0.20736387786181407
0.29303778237858685,0.11923451561845781
0.38294670048968,0.1446744355592628
0.2862260724556779,0.10141720673773479
0.3496018258774317,0.13561496231435538
0.34336953526331787,0.13208569339353743
0.5000459295793557,0.18270690897132316
0.3942665752785807,0.15386621555328453
0.2856678514142777,0.09823803345346202
0.35074653231675873,0.14437116453351523
0.4926759986150466,0.18270527555466742
0.3852290472792025,0.14863982672716117
0.47742737826894954,0.18087693784468495
0.5136269528903838,0.18662819788951682
0.43499551303340156,0.16815534445762673
0.44462659251983816,0.16859255564914427
0.28059439941775427,0.0980213335104683
0.6233067883918287,0.1976929623154443
0.40841288572014056,0.1574826000290748
0.4615852064357941,0.17216429340301123
0.40390472085414897,0.1568738800887054
0.25399763992623,0.09013519789659492
0.42821913355615077,0.16253693563412774
0.42479208032730137,0.1576557421945824
0.3410942545629271,0.12973248446484642
0.3462101030942404,0.1341339978798252
0.3280926505606942,0.1248104556089078
0.46554221634951715,0.1729918911752487
0.3937012881480488,0.148987744474832
0.5520664777665506,0.19163734230042778
0.2590781580118851,0.09571004894260769
0.4570558433024075,0.1698116289465388
0.4259509189448917,0.15791926674837378
