Dataset,Algorithm,Iterations,Solutions per Iteration,Initialization Type,Local Search Type,Time(s),AvgValue,BestAvgValue,HV,Spread,NumSolutions,Spacing,NumGenerations
2,GRASP,50,200,uniform,best_first_neighbor,26.91102623939514,0.002702226763235629,0.00575319948338617,0.09327784954227912,0.6938553781536294,109,0.35435460874876257,50
2,GRASP,50,200,uniform,best_first_neighbor,27.31018352508545,0.0027265638334635902,0.005847129270870026,0.09327784954227912,0.6926313123847817,113,0.3553268673088026,50
2,GRASP,50,200,uniform,best_first_neighbor,26.76873540878296,0.0027832769028366964,0.005847129270870026,0.09327784954227912,0.689222397763875,123,0.37417414683084976,50
2,GRASP,50,200,uniform,best_first_neighbor,27.36297845840454,0.002787461510848828,0.005847129270870026,0.09327784954227912,0.6679019886880317,122,0.37017575903049665,50
2,GRASP,50,200,uniform,best_first_neighbor,27.27180027961731,0.0027811037427124645,0.006809909592579547,0.09327784954227912,0.6558516264672237,126,0.3679393222443839,50
2,GRASP,50,200,uniform,best_first_neighbor,27.642130374908447,0.002753871992152634,0.006809909592579547,0.09327784954227912,0.6373999111701218,135,0.353302093280918,50
2,GRASP,50,200,uniform,best_first_neighbor,27.730461359024048,0.0027796387156529974,0.006809909592579547,0.09327784954227912,0.6437661009675689,139,0.3587025405419065,50
2,GRASP,50,200,uniform,best_first_neighbor,27.633718013763428,0.0028117164570819345,0.006809909592579547,0.09327784954227912,0.6529693013184737,148,0.37225224387455325,50
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,190.5378143787384,0.0027621602884185525,0.006868615709756957,0.19794955440528553,0.5842586255603884,518,0.29331632187907036,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,194.87673258781433,0.0027857419371582755,0.006868615709756957,0.19794955440528553,0.585369214677034,599,0.29910891059815903,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,194.28541803359985,0.0028090480719252238,0.006868615709756957,0.19794955440528553,0.6009558351349353,647,0.30514185364851193,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,195.13833594322205,0.0027907033568584827,0.006868615709756957,0.19794955440528553,0.5976575500811858,684,0.3005073823323656,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,196.76463747024536,0.002791540837102309,0.006868615709756957,0.19794955440528553,0.6000499172353015,715,0.2979030982260438,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,194.93396425247192,0.002783574615015593,0.006868615709756957,0.19794955440528553,0.6049166600727044,749,0.2952987854334178,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,188.85785055160522,0.002775783679353763,0.006868615709756957,0.19794955440528553,0.6098401124894532,777,0.29379967427299064,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,186.7881875038147,0.0027837633337387153,0.006868615709756957,0.19794955440528553,0.6036015902936637,795,0.2963079364868263,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,188.23334074020386,0.002779956235782697,0.006868615709756957,0.19794955440528553,0.6036490392379827,806,0.29478760713271873,1000
2,GRASP,1000,60,stochastically,best_first_neighbor_sorted_score,188.5714418888092,0.0027800663455902924,0.006868615709756957,0.19794955440528553,0.6046567686512917,824,0.29480993167290687,1000
2,GRASP,50,500,stochastically,best_first_neighbor_random,81.74105644226074,0.002967429394513376,0.006868615709756957,0.14460930088317323,0.5935544218890586,467,0.31185349651617245,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,79.39360928535461,0.002914820989057232,0.006868615709756957,0.14460930088317323,0.5896108179496137,556,0.2976940210451419,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,79.91041421890259,0.0028947274043481758,0.006868615709756957,0.14899001135513307,0.5927074824524134,625,0.2949848219737459,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,79.77746605873108,0.0029192909096566032,0.006868615709756957,0.14959937745474505,0.591305519367135,648,0.30269028260869696,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,80.18691754341125,0.002900986958910105,0.006868615709756957,0.16151258660284512,0.5880098154129636,681,0.29816599123232784,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,80.11660885810852,0.0028821331562772943,0.006868615709756957,0.16151258660284512,0.5975583808513422,713,0.2946347381521362,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,80.69807767868042,0.0028780949969774965,0.006868615709756957,0.16151258660284512,0.595812638075623,746,0.29344335588326,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,80.31836366653442,0.002890012900642266,0.006868615709756957,0.16581958891225435,0.6002444884406022,767,0.2958721644463667,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,77.15888738632202,0.0028854220777425285,0.006868615709756957,0.16708247807521834,0.6004910242890806,793,0.2976696598331271,50
2,GRASP,50,500,stochastically,best_first_neighbor_random,77.09836459159851,0.002874595509842257,0.006868615709756957,0.16708247807521834,0.6006132169068098,815,0.2957102327880823,50
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6686532497406006,0.040216731989548345,0.04815229563269878,0.027508069297147757,0.6174420125445372,8,0.2978485836597597,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6106443405151367,0.040216731989548345,0.04815229563269878,0.027508069297147757,0.6174420125445372,8,0.2978485836597597,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6114816665649414,0.03996080627099664,0.04815229563269878,0.027508069297147757,0.656136654295267,10,0.2535373950980521,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.5979478359222412,0.03996080627099664,0.04815229563269878,0.027508069297147757,0.656136654295267,10,0.2535373950980521,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6360819339752197,0.03996080627099664,0.04815229563269878,0.027508069297147757,0.656136654295267,10,0.2535373950980521,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6196703910827637,0.039076656825816965,0.04815229563269878,0.02835122850932087,0.6424672468526266,11,0.30548676186128865,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6260278224945068,0.039076656825816965,0.04815229563269878,0.02835122850932087,0.6424672468526266,11,0.30548676186128865,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.624861478805542,0.039076656825816965,0.04815229563269878,0.02835122850932087,0.6424672468526266,11,0.30548676186128865,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6350164413452148,0.039076656825816965,0.04815229563269878,0.02835122850932087,0.6424672468526266,11,0.30548676186128865,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score_r,0.6124048233032227,0.039076656825816965,0.04815229563269878,0.02835122850932087,0.6424672468526266,11,0.30548676186128865,20
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.2416839599609375,0.0021287113067697244,0.004579077139837972,0.21782290543990024,0.6431665667342797,84,0.40855890268629724,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.158143520355225,0.002146522406588835,0.0051074321944346605,0.21664900954231991,0.5814911154857018,101,0.38988350447163067,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.020719766616821,0.0021472482042307556,0.0051074321944346605,0.21664900954231991,0.6211683624270051,104,0.3624462672453259,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.110544204711914,0.002161626072053899,0.0051074321944346605,0.21664900954231991,0.6447521501733857,104,0.3413174271127032,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.062453269958496,0.0021864085184677257,0.0051074321944346605,0.21664900954231991,0.6797210246276234,107,0.3471542984302759,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.049962759017944,0.002171788569298916,0.0051074321944346605,0.21552062928428695,0.6617994314205226,116,0.341112913000987,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.110075950622559,0.0021926165960624916,0.00528355054596689,0.21552062928428695,0.6314782688196652,127,0.33963547399917066,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.122531175613403,0.002199785442650868,0.00528355054596689,0.21552062928428695,0.6192142435556779,134,0.3474581531988107,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.0181684494018555,0.0022167821979303757,0.00528355054596689,0.21552062928428695,0.6210898049629214,131,0.35120912217220185,50
2,GRASP,50,40,uniform,best_first_neighbor_sorted_score,5.095022678375244,0.0022443838211708656,0.005371609721733004,0.21552062928428695,0.6471198500405838,127,0.35236817802373605,50
2,GRASP,500,40,stochastically,best_first_neighbor,64.90583634376526,0.0032165381931963523,0.006868615709756957,0.09327784954227912,0.59115013610507,361,0.3253087107259808,500
2,GRASP,500,40,stochastically,best_first_neighbor,63.52441358566284,0.0032260403760064216,0.006868615709756957,0.09327784954227912,0.6097674467013823,409,0.33034681638653035,500
2,GRASP,500,40,stochastically,best_first_neighbor,66.50617861747742,0.0032462663494289405,0.006868615709756957,0.09327784954227912,0.6019390820508989,415,0.3345186671477896,500
2,GRASP,500,40,stochastically,best_first_neighbor,65.42868566513062,0.0032611934334173935,0.006868615709756957,0.09327784954227912,0.5903690948317533,442,0.3381725402525393,500
2,GRASP,500,40,stochastically,best_first_neighbor,62.77282500267029,0.003254690608466154,0.006868615709756957,0.09327784954227912,0.592712189727502,461,0.33666193357673624,500
2,GRASP,500,40,stochastically,best_first_neighbor,64.66618847846985,0.003248001835115819,0.006868615709756957,0.09327784954227912,0.593896402338183,483,0.33453828671592767,500
2,GRASP,500,40,stochastically,best_first_neighbor,66.99778246879578,0.0032586688170318846,0.006868615709756957,0.09327784954227912,0.6163147271061604,500,0.33812950623850585,500
2,GRASP,500,40,stochastically,best_first_neighbor,63.85079574584961,0.003256952601098576,0.006868615709756957,0.09327784954227912,0.619741032259345,509,0.33711619889674843,500
2,GRASP,500,40,stochastically,best_first_neighbor,63.328980445861816,0.00325840833295794,0.006868615709756957,0.09327784954227912,0.6197066656975074,510,0.33719868088393373,500
2,GRASP,500,40,stochastically,best_first_neighbor,62.85977292060852,0.003266631726016226,0.006868615709756957,0.09327784954227912,0.6211938799372526,516,0.33810400529892315,500
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.3958089351654053,0.03113930306976942,0.04815229563269878,0.2869376193926619,0.6524926469333806,28,0.26527618853182616,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.3006629943847656,0.03138882353887808,0.04815229563269878,0.2869376193926619,0.6074586996851232,32,0.2816410970791109,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.310009241104126,0.03174976036219914,0.04815229563269878,0.2869376193926619,0.5873542001934376,33,0.2972137112680237,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.3057973384857178,0.031738149269272334,0.04815229563269878,0.2869376193926619,0.6011510969118963,34,0.290785296445517,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.3286278247833252,0.031357759228231995,0.04815229563269878,0.2869376193926619,0.6016396452318851,36,0.289228933073896,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.3106064796447754,0.031403082342217316,0.04815229563269878,0.2869376193926619,0.6006639840739778,37,0.28555174708920383,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.30323171615600586,0.031403082342217316,0.04815229563269878,0.2869376193926619,0.6006639840739778,37,0.28555174708920383,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.30159974098205566,0.03122500276033483,0.04815229563269878,0.2869376193926619,0.5966170612850052,38,0.2832666687697162,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.30696558952331543,0.03122500276033483,0.04815229563269878,0.2869376193926619,0.5966170612850052,38,0.2832666687697162,20
1,GRASP,20,20,stochastically,best_first_neighbor_sorted_score,0.3131685256958008,0.030713133108537065,0.04815229563269878,0.2869376193926619,0.5770912085958467,40,0.28913105816245466,20
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1643.1509001255035,0.002778942699736468,0.006868615709756957,0.19794955440528553,0.6034434286069092,800,0.29453744435209867,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1621.6473586559296,0.002797076932994605,0.006868615709756957,0.19794955440528553,0.6049524249077037,905,0.30073088643669876,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1624.9725394248962,0.0027762690161505284,0.006868615709756957,0.19794955440528553,0.6157004552167106,957,0.29620455424316705,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1619.0589170455933,0.002790172804754174,0.006868615709756957,0.19794955440528553,0.6099361862106896,1008,0.30006599715226295,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1646.7762567996979,0.002789015192939056,0.006868615709756957,0.19794955440528553,0.6103942109346189,1035,0.29828818671019913,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1630.1823635101318,0.0027862490916990518,0.006868615709756957,0.19794955440528553,0.6048250032984184,1068,0.29768150041610764,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1621.566832780838,0.0027838244524758977,0.006868615709756957,0.19794955440528553,0.6133128188260368,1097,0.29533886838828916,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1616.0618119239807,0.0027889183698287284,0.006868615709756957,0.19794955440528553,0.6063084386423218,1121,0.29625263780981603,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1609.0834197998047,0.0027924383335682004,0.006868615709756957,0.19794955440528553,0.6091582600760745,1133,0.2950817193248883,1000
2,GRASP,1000,500,stochastically,best_first_neighbor_sorted_score,1611.354116678238,0.002792987401528573,0.006868615709756957,0.19794955440528553,0.6055595628861394,1136,0.29577097635949096,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,188.58902382850647,0.0032462663494289405,0.006868615709756957,0.09327784954227912,0.6019390820508989,415,0.3345186671477896,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,183.29302287101746,0.003248001835115819,0.006868615709756957,0.09327784954227912,0.593896402338183,483,0.33453828671592767,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,205.03807997703552,0.00325840833295794,0.006868615709756957,0.09327784954227912,0.6197066656975074,510,0.33719868088393373,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,206.7596046924591,0.0032589889185848145,0.006868615709756957,0.09327784954227912,0.6161967008061057,534,0.33693384931685577,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,204.17507362365723,0.003248203617459233,0.006868615709756957,0.09327784954227912,0.6142901294485617,547,0.33418984173599176,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,191.90984773635864,0.00323820284322811,0.006868615709756957,0.09327784954227912,0.6084685181781029,565,0.3314179001925861,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,192.3737564086914,0.0032250926125831857,0.006868615709756957,0.09327784954227912,0.6094324089474612,575,0.32898240205326607,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,192.3515226840973,0.0032156187017361223,0.006868615709756957,0.09327784954227912,0.6156825829522877,583,0.32678311629358164,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,191.16625881195068,0.0032040923255213577,0.006868615709756957,0.09327784954227912,0.6109679080729485,593,0.3243255797575126,1000
2,GRASP,1000,60,stochastically,best_first_neighbor,191.55596232414246,0.0032071068974570305,0.006868615709756957,0.09327784954227912,0.61236302000796,600,0.3254470351743397,1000
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,251.10995316505432,0.0022879265048266046,0.006809909592579547,0.21786706240364015,0.6414778831630392,171,0.3453791125736829,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,249.08546233177185,0.002285675863018673,0.006809909592579547,0.21786706240364015,0.6802000916502088,199,0.33352781702948375,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,254.0378715991974,0.0023076805937651285,0.006809909592579547,0.21786706240364015,0.6487851908872134,214,0.33031691347519804,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,258.07505655288696,0.00225278247658811,0.006868615709756957,0.21786706240364015,0.6648771191066308,222,0.29923301204488906,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,256.1342759132385,0.0022330343594590377,0.006868615709756957,0.21786706240364015,0.7140602856123934,222,0.2827995264996388,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,257.1081233024597,0.0022501221406691562,0.006868615709756957,0.21786706240364015,0.6966323435843439,240,0.28758804792135906,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,254.04726719856262,0.0022275333925500466,0.006868615709756957,0.21786706240364015,0.6989028999918211,262,0.2814474455611675,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,257.84285616874695,0.0022534379902628323,0.006868615709756957,0.21786706240364015,0.7455100583402862,271,0.28567621726238035,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,261.20109391212463,0.0022550880075327216,0.006868615709756957,0.21786706240364015,0.7322547563760555,272,0.2887916629059891,200
2,GRASP,200,500,uniform,best_first_neighbor_sorted_score,262.07213020324707,0.0022413385050176382,0.006868615709756957,0.21786706240364015,0.7406934935920254,272,0.27290907420017463,200
2,GRASP,1000,200,stochastically,best_first_neighbor,649.4557943344116,0.003266631726016226,0.006868615709756957,0.09327784954227912,0.6211938799372526,516,0.33810400529892315,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,624.2308261394501,0.0032322868859838813,0.006868615709756957,0.09327784954227912,0.6115191849475227,573,0.3301561445399899,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,601.9347741603851,0.0032071068974570305,0.006868615709756957,0.09327784954227912,0.61236302000796,600,0.3254470351743397,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,601.8849885463715,0.003207665866995606,0.006868615709756957,0.09327784954227912,0.6218597679608375,624,0.32543479998470864,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,591.6053502559662,0.0032205417928720414,0.006868615709756957,0.09327784954227912,0.6172674017504148,631,0.3295388272169071,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,588.2092525959015,0.003223891831856741,0.006868615709756957,0.09327784954227912,0.6202990949900098,642,0.3297192284859288,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,587.3141105175018,0.003230548707676342,0.006868615709756957,0.09327784954227912,0.6194966113086384,654,0.3312708589781376,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,589.493435382843,0.003236288065524335,0.006868615709756957,0.09327784954227912,0.6220917413390833,666,0.3325595602349593,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,591.0371391773224,0.0032374066680967003,0.006868615709756957,0.09395650810806773,0.6239099589065573,678,0.3330855654775519,1000
2,GRASP,1000,200,stochastically,best_first_neighbor,588.6266310214996,0.0032327010625968025,0.006868615709756957,0.09395650810806773,0.6230902013437204,686,0.33163994825757453,1000
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.393195390701294,0.029939984241952294,0.04815229563269878,0.28978328173374607,0.6322006809434778,53,0.29022976494896496,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.40720272064209,0.02992355251534475,0.04815229563269878,0.28978328173374607,0.6225946332205947,56,0.28271968839774336,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.566221237182617,0.02992355251534475,0.04815229563269878,0.28978328173374607,0.6225946332205947,56,0.28271968839774336,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.305879592895508,0.02992355251534475,0.04815229563269878,0.28978328173374607,0.6225946332205947,56,0.28271968839774336,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.54180645942688,0.029929019354970634,0.04815229563269878,0.2907318358474409,0.5969464279726684,57,0.2938125461392725,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.306144714355469,0.029996080901018653,0.04815229563269878,0.2907318358474409,0.5969344897513021,58,0.2945673104211603,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.399498701095581,0.029996080901018653,0.04815229563269878,0.2907318358474409,0.5969344897513021,58,0.2945673104211603,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.470977067947388,0.029996080901018653,0.04815229563269878,0.2907318358474409,0.5969344897513021,58,0.2945673104211603,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.510809183120728,0.030123503220668476,0.04815229563269878,0.2907318358474409,0.5891324894904151,59,0.29968854872046385,500
1,GRASP,500,20,stochastically,best_first_neighbor_random,8.589280128479004,0.030123503220668476,0.04815229563269878,0.2907318358474409,0.5891324894904151,59,0.29968854872046385,500
1,GRASP,200,40,uniform,best_first_neighbor_random,5.975328683853149,0.02964961586552996,0.04815229563269878,0.28978328173374607,0.6817819295064071,51,0.28821040307809276,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.807114601135254,0.02991854071219124,0.04815229563269878,0.28978328173374607,0.6907968956083013,56,0.292245523951068,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.737324476242065,0.030205762319355338,0.04815229563269878,0.28978328173374607,0.6835195441030871,59,0.301549083987515,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.74752140045166,0.03018058975960946,0.04815229563269878,0.28978328173374607,0.6894732284075958,60,0.29697036666765714,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.7568840980529785,0.03018058975960946,0.04815229563269878,0.28978328173374607,0.6894732284075958,60,0.29697036666765714,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.785082101821899,0.03018058975960946,0.04815229563269878,0.28978328173374607,0.6894732284075958,60,0.29697036666765714,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.732549667358398,0.03018058975960946,0.04815229563269878,0.28978328173374607,0.6894732284075958,60,0.29697036666765714,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.7160563468933105,0.03018058975960946,0.04815229563269878,0.28978328173374607,0.6894732284075958,60,0.29697036666765714,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.72980809211731,0.03018058975960946,0.04815229563269878,0.28978328173374607,0.6894732284075958,60,0.29697036666765714,200
1,GRASP,200,40,uniform,best_first_neighbor_random,5.745256185531616,0.030132890431890026,0.04815229563269878,0.28978328173374607,0.698286659310242,61,0.2924763624377479,200
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,120.58910465240479,0.0027662243547968567,0.006868615709756957,0.19794955440528553,0.6076301043267172,477,0.2984625570715363,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,121.3143515586853,0.0027988050130430954,0.006868615709756957,0.19794955440528553,0.5888105203211144,552,0.30144638431578524,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,121.76550436019897,0.0027857419371582755,0.006868615709756957,0.19794955440528553,0.585369214677034,599,0.29910891059815903,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,127.36356663703918,0.0027912668786284683,0.006868615709756957,0.19794955440528553,0.5961763067697846,634,0.29968976563252914,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,132.7546308040619,0.0028140075595372983,0.006868615709756957,0.19794955440528553,0.5964759869819289,665,0.3062168547705947,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,131.8639054298401,0.0027907033568584827,0.006868615709756957,0.19794955440528553,0.5976575500811858,684,0.3005073823323656,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,130.6355903148651,0.002794473582110316,0.006868615709756957,0.19794955440528553,0.6016232706798086,699,0.299515178156187,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,135.12367868423462,0.0027881881256662305,0.006868615709756957,0.19794955440528553,0.6025769748032184,726,0.29650175840980625,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,127.46759510040283,0.002783574615015593,0.006868615709756957,0.19794955440528553,0.6049166600727044,749,0.2952987854334178,500
2,GRASP,500,80,stochastically,best_first_neighbor_sorted_score,125.44587278366089,0.002788512287234234,0.006868615709756957,0.19794955440528553,0.6090683460097039,767,0.2975147685095964,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.32261800765991,0.030635598631347655,0.04815229563269878,0.22952374678874907,0.7104156398473439,46,0.26179792432525784,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.03098487854004,0.030594636577812962,0.04815229563269878,0.22952374678874907,0.7164055466081305,49,0.2698095451563403,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.031033754348755,0.030659247922182928,0.04815229563269878,0.22952374678874907,0.7160544245659581,51,0.26755159436528625,500
1,GRASP,500,80,stochastically,best_first_neighbor,31.969388008117676,0.03073077198983498,0.04815229563269878,0.22952374678874907,0.7228215329917901,52,0.2680248255511206,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.18052268028259,0.030558428075930007,0.04815229563269878,0.22952374678874907,0.7228414252059198,53,0.2683576013443023,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.26036500930786,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.03712582588196,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,500
1,GRASP,500,80,stochastically,best_first_neighbor,31.129565000534058,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,500
1,GRASP,500,80,stochastically,best_first_neighbor,32.03561758995056,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,500
1,GRASP,500,80,stochastically,best_first_neighbor,31.77639365196228,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,500
1,GRASP,20,60,stochastically,best_first_neighbor,0.9988775253295898,0.031342083171792774,0.04815229563269878,0.22952374678874907,0.6824114787569441,34,0.2893854159716871,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.9928276538848877,0.031274802929077195,0.04815229563269878,0.22952374678874907,0.7241636065905309,38,0.26610276163222446,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.9969263076782227,0.03110457870604145,0.04815229563269878,0.22952374678874907,0.7122287539651144,39,0.26445222461801726,20
1,GRASP,20,60,stochastically,best_first_neighbor,1.004115104675293,0.030642839675308963,0.04815229563269878,0.22952374678874907,0.707914775331963,41,0.2680647372550744,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.982081413269043,0.03055734881085873,0.04815229563269878,0.22952374678874907,0.6956791393920022,42,0.26340508500296744,20
1,GRASP,20,60,stochastically,best_first_neighbor,1.0080928802490234,0.030452197309827535,0.04815229563269878,0.22952374678874907,0.703752300946358,43,0.2599459320270721,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.9903340339660645,0.030391872490884462,0.04815229563269878,0.22952374678874907,0.7060460064531098,44,0.2550066642886528,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.9405720233917236,0.030391872490884462,0.04815229563269878,0.22952374678874907,0.7060460064531098,44,0.2550066642886528,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.919574499130249,0.030391872490884462,0.04815229563269878,0.22952374678874907,0.7060460064531098,44,0.2550066642886528,20
1,GRASP,20,60,stochastically,best_first_neighbor,0.9182772636413574,0.030678713962386434,0.04815229563269878,0.22952374678874907,0.69787816377788,45,0.26699277596014304,20
1,GRASP,100,60,stochastically,best_first_neighbor_random,5.159014463424683,0.029674990255850922,0.04815229563269878,0.28978328173374607,0.5848281966180099,52,0.2807826307935969,100
1,GRASP,100,60,stochastically,best_first_neighbor_random,5.075371265411377,0.029674990255850922,0.04815229563269878,0.28978328173374607,0.5848281966180099,52,0.2807826307935969,100
1,GRASP,100,60,stochastically,best_first_neighbor_random,5.179050445556641,0.029820680343426102,0.04815229563269878,0.28978328173374607,0.5734371431801811,54,0.283615424076241,100
1,GRASP,100,60,stochastically,best_first_neighbor_random,5.206118583679199,0.02975130556505287,0.04815229563269878,0.28978328173374607,0.5930140538979807,56,0.27436883881888485,100
